store_id,product_name,product_id,customer_id,product_rating
103,Buku Kumpulan Kisah Pangeran dan Putri Kerajaan Islam,32677,1636,5.0
103,Buku Liberalisasi Pendidikan Sekolah Swasta,32741,1067,5.0
103,Buku Man Boy ( Aliazalea ),32814,1247,5.0
103,Buku Manifest 7 Langkah Menuju Hidup yang Indah (Roxie Nafousi),32834,2193,4.9
103,Buku Mari Bermimpi: Jalan Menuju Masa Depan yang Lebih Baik (2024),32845,568,5.0
103,Buku Mari Merayakan Kesedihan (Muhammad Agung Fahmi Syam),32873,660,4.8
103,Buku Marketing 5.0: Teknologi untuk Kemanusiaan,32883,494,4.9
103,Buku Maze Pertamaku & Aktivitas Seru,32909,1850,4.9
103,BUKU MEMAAFKAN YANG TAK TERMAAFKAN,32924,1460,5.0
103,Buku Mewarnai Princess Vol.1,33014,2139,4.9
103,Buku Mommyclopedia: 456 Fakta Tentang Asi Dan Menyusui,33042,2103,5.0
103,Buku Not So Silly Journal,33142,956,5.0
103,Buku Novel - City Lite: Untold,33171,2341,5.0
103,Buku Novel - Kisah Cinta (Love Story),33186,1805,4.6
103,Buku Novel - Metropop: Divortiare,33206,2078,5.0
103,Buku Novel - TeenLit: Vision,33252,1533,5.0
103,Buku Nyaman Tanpa Beban (KIM SUHYUN),33337,1794,4.9
103,Buku On PR: Apakah Harus Ekstrover untuk Jadi PR yang Sukses?,33362,48,5.0
103,Buku One Piece 99,33380,2210,4.9
103,"Buku Panduan Lengkap Office 2007, 2010, 2013, 2016, 2019, 2021 untuk Pemula",33470,708,5.0
103,Buku Paten Osn Ips Smp/Mts,33525,254,4.9
103,Buku Petualangan Meru di Tanah Papua (Enda Kaban),33635,107,5.0
103,Buku Python: Implementasi Algoritma Kompleks Dalam Era Industri 5.0 Dan Society 5.0,33728,1064,5.0
103,Buku Rahasia Magnet Rezeki,33755,2214,4.9
